graduation_year,unit_code,leaname,schname,status,subgroup,subgroup_name,schcount,leacount,seacount,sch_percent_enrolled,lea_percent_enrolled,sea_percent_enrolled
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,ALL,All Students (Total or Subtotal,176.0,921.0,62811.0,75.8620689655172,65.1343705799151,65.8858947059255
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,ALL,All Students (Total or Subtotal,56.0,493.0,32406.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,ECODIS,Economically Disadvantaged,27.0,223.0,20888.0,11.6379310344828,15.7708628005658,21.9105661208606
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,ECODIS,Economically Disadvantaged,20.0,274.0,18251.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,F,Female,104.0,520.0,34692.0,44.8275862068966,36.7751060820368,36.3903370291505
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,F,Female,24.0,230.0,13454.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,LEP,Limited English Proficiency,,,490.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,M,Male,72.0,401.0,28119.0,31.0344827586207,28.3592644978784,29.4955576767751
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,M,Male,32.0,263.0,18952.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,MA,Asian,,15.0,1919.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,MAN,American Indian,,,725.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,MAN,American Indian,,,596.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,MB,Black,46.0,186.0,15855.0,19.8275862068966,13.1541725601132,16.6311770320875
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,MB,Black,13.0,125.0,10013.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,MHL,Hispanic,9.0,79.0,4229.0,,5.58698727015559,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,MHL,Hispanic,,123.0,4886.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,MM,Multiracial,5.0,17.0,2003.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,MM,Multiracial,,9.0,989.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,MW,White,113.0,618.0,38034.0,48.7068965517241,43.7057991513437,39.8959436921108
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,MW,White,35.0,229.0,15306.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,WDIS,Students With Disabilities,,40.0,3075.0,,,
2013,010324,Alamance-Burlington Schools,Eastern Alamance High,NOENROLL,WDIS,Students With Disabilities,9.0,84.0,5726.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,ALL,All Students (Total or Subtotal,79.0,921.0,62811.0,50.3184713375796,65.1343705799151,65.8858947059255
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,ALL,All Students (Total or Subtotal,78.0,493.0,32406.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,ECODIS,Economically Disadvantaged,41.0,223.0,20888.0,26.1146496815287,15.7708628005658,21.9105661208606
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,ECODIS,Economically Disadvantaged,56.0,274.0,18251.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,F,Female,46.0,520.0,34692.0,29.2993630573248,36.7751060820368,36.3903370291505
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,F,Female,42.0,230.0,13454.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,LEP,Limited English Proficiency,,,490.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,LEP,Limited English Proficiency,5.0,23.0,1216.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,M,Male,33.0,401.0,28119.0,21.0191082802548,28.3592644978784,29.4955576767751
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,M,Male,36.0,263.0,18952.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,MA,Asian,,15.0,1919.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,MB,Black,32.0,186.0,15855.0,20.3821656050955,13.1541725601132,16.6311770320875
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,MB,Black,24.0,125.0,10013.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,MHL,Hispanic,14.0,79.0,4229.0,8.9171974522293,5.58698727015559,
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,MHL,Hispanic,38.0,123.0,4886.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,MM,Multiracial,,17.0,2003.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,MM,Multiracial,,9.0,989.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,MW,White,29.0,618.0,38034.0,18.4713375796178,43.7057991513437,39.8959436921108
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,MW,White,15.0,229.0,15306.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,ENROLL,WDIS,Students With Disabilities,5.0,40.0,3075.0,,,
2013,010348,Alamance-Burlington Schools,Graham High,NOENROLL,WDIS,Students With Disabilities,15.0,84.0,5726.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,ALL,All Students (Total or Subtotal,69.0,921.0,62811.0,47.9166666666667,65.1343705799151,65.8858947059255
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,ALL,All Students (Total or Subtotal,75.0,493.0,32406.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,ECODIS,Economically Disadvantaged,53.0,223.0,20888.0,36.8055555555556,15.7708628005658,21.9105661208606
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,ECODIS,Economically Disadvantaged,63.0,274.0,18251.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,F,Female,42.0,520.0,34692.0,29.1666666666667,36.7751060820368,36.3903370291505
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,F,Female,49.0,230.0,13454.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,LEP,Limited English Proficiency,7.0,23.0,1216.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,M,Male,27.0,401.0,28119.0,18.75,28.3592644978784,29.4955576767751
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,M,Male,26.0,263.0,18952.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,MA,Asian,,15.0,1919.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,MA,Asian,,,576.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,MAN,American Indian,,,596.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,MB,Black,40.0,186.0,15855.0,27.7777777777778,13.1541725601132,16.6311770320875
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,MB,Black,27.0,125.0,10013.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,MHL,Hispanic,19.0,79.0,4229.0,13.1944444444444,5.58698727015559,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,MHL,Hispanic,39.0,123.0,4886.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,MM,Multiracial,,17.0,2003.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,MM,Multiracial,,9.0,989.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,MNP,Pacific Islander,,,46.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,MW,White,5.0,618.0,38034.0,,43.7057991513437,39.8959436921108
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,MW,White,6.0,229.0,15306.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,WDIS,Students With Disabilities,6.0,40.0,3075.0,,,
2013,010360,Alamance-Burlington Schools,Hugh M Cummings High,NOENROLL,WDIS,Students With Disabilities,14.0,84.0,5726.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,ALL,All Students (Total or Subtotal,211.0,921.0,62811.0,68.9542483660131,65.1343705799151,65.8858947059255
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,ALL,All Students (Total or Subtotal,95.0,493.0,32406.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,ECODIS,Economically Disadvantaged,39.0,223.0,20888.0,12.7450980392157,15.7708628005658,21.9105661208606
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,ECODIS,Economically Disadvantaged,47.0,274.0,18251.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,F,Female,119.0,520.0,34692.0,38.8888888888889,36.7751060820368,36.3903370291505
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,F,Female,37.0,230.0,13454.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,LEP,Limited English Proficiency,,23.0,1216.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,M,Male,92.0,401.0,28119.0,30.0653594771242,28.3592644978784,29.4955576767751
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,M,Male,58.0,263.0,18952.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,MA,Asian,,15.0,1919.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,MAN,American Indian,,,725.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,MB,Black,14.0,186.0,15855.0,,13.1541725601132,16.6311770320875
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,MB,Black,11.0,125.0,10013.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,MHL,Hispanic,12.0,79.0,4229.0,,5.58698727015559,
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,MHL,Hispanic,9.0,123.0,4886.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,MM,Multiracial,,17.0,2003.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,MNP,Pacific Islander,,,40.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,MW,White,181.0,618.0,38034.0,59.1503267973856,43.7057991513437,39.8959436921108
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,MW,White,74.0,229.0,15306.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,ENROLL,WDIS,Students With Disabilities,7.0,40.0,3075.0,,,
2013,010388,Alamance-Burlington Schools,Southern High,NOENROLL,WDIS,Students With Disabilities,15.0,84.0,5726.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,ALL,All Students (Total or Subtotal,169.0,921.0,62811.0,69.8347107438017,65.1343705799151,65.8858947059255
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,ALL,All Students (Total or Subtotal,73.0,493.0,32406.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,ECODIS,Economically Disadvantaged,32.0,223.0,20888.0,13.2231404958678,15.7708628005658,21.9105661208606
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,ECODIS,Economically Disadvantaged,48.0,274.0,18251.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,F,Female,83.0,520.0,34692.0,34.297520661157,36.7751060820368,36.3903370291505
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,F,Female,31.0,230.0,13454.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,LEP,Limited English Proficiency,,,490.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,LEP,Limited English Proficiency,5.0,23.0,1216.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,M,Male,86.0,401.0,28119.0,35.5371900826446,28.3592644978784,29.4955576767751
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,M,Male,42.0,263.0,18952.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,MA,Asian,7.0,15.0,1919.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,MAN,American Indian,,,725.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,MB,Black,38.0,186.0,15855.0,15.702479338843,13.1541725601132,16.6311770320875
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,MB,Black,29.0,125.0,10013.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,MHL,Hispanic,14.0,79.0,4229.0,5.78512396694215,5.58698727015559,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,MHL,Hispanic,19.0,123.0,4886.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,MM,Multiracial,,17.0,2003.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,MM,Multiracial,,9.0,989.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,MW,White,106.0,618.0,38034.0,43.801652892562,43.7057991513437,39.8959436921108
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,MW,White,22.0,229.0,15306.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,ENROLL,WDIS,Students With Disabilities,9.0,40.0,3075.0,,,
2013,010396,Alamance-Burlington Schools,Walter M Williams High,NOENROLL,WDIS,Students With Disabilities,14.0,84.0,5726.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,ALL,All Students (Total or Subtotal,187.0,921.0,62811.0,64.9305555555556,65.1343705799151,65.8858947059255
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,ALL,All Students (Total or Subtotal,101.0,493.0,32406.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,ECODIS,Economically Disadvantaged,17.0,223.0,20888.0,5.90277777777778,15.7708628005658,21.9105661208606
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,ECODIS,Economically Disadvantaged,36.0,274.0,18251.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,F,Female,101.0,520.0,34692.0,35.0694444444444,36.7751060820368,36.3903370291505
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,F,Female,38.0,230.0,13454.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,LEP,Limited English Proficiency,,23.0,1216.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,M,Male,86.0,401.0,28119.0,29.8611111111111,28.3592644978784,29.4955576767751
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,M,Male,63.0,263.0,18952.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,MA,Asian,,15.0,1919.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,MA,Asian,,,576.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,MAN,American Indian,,,596.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,MB,Black,11.0,186.0,15855.0,,13.1541725601132,16.6311770320875
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,MB,Black,18.0,125.0,10013.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,MHL,Hispanic,6.0,79.0,4229.0,,5.58698727015559,
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,MHL,Hispanic,11.0,123.0,4886.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,MM,Multiracial,,17.0,2003.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,MW,White,164.0,618.0,38034.0,56.9444444444444,43.7057991513437,39.8959436921108
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,MW,White,69.0,229.0,15306.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,ENROLL,WDIS,Students With Disabilities,7.0,40.0,3075.0,,,
2013,010400,Alamance-Burlington Schools,Western Alamance High,NOENROLL,WDIS,Students With Disabilities,14.0,84.0,5726.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,ALL,All Students (Total or Subtotal,,921.0,62811.0,,65.1343705799151,65.8858947059255
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,ALL,All Students (Total or Subtotal,,493.0,32406.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,ECODIS,Economically Disadvantaged,,223.0,20888.0,,15.7708628005658,21.9105661208606
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,ECODIS,Economically Disadvantaged,,274.0,18251.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,F,Female,,520.0,34692.0,,36.7751060820368,36.3903370291505
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,F,Female,,230.0,13454.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,LEP,Limited English Proficiency,,,490.0,,,
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,LEP,Limited English Proficiency,,23.0,1216.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,M,Male,,401.0,28119.0,,28.3592644978784,29.4955576767751
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,M,Male,,263.0,18952.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,MA,Asian,,15.0,1919.0,,,
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,MA,Asian,,,576.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,MAN,American Indian,,,725.0,,,
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,MAN,American Indian,,,596.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,MB,Black,,186.0,15855.0,,13.1541725601132,16.6311770320875
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,MB,Black,,125.0,10013.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,MHL,Hispanic,,79.0,4229.0,,5.58698727015559,
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,MHL,Hispanic,,123.0,4886.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,MM,Multiracial,,17.0,2003.0,,,
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,MM,Multiracial,,9.0,989.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,MNP,Pacific Islander,,,46.0,,,
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,MNP,Pacific Islander,,,40.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,MW,White,,618.0,38034.0,,43.7057991513437,39.8959436921108
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,MW,White,,229.0,15306.0,,,
2013,010LEA,Alamance-Burlington Schools,,ENROLL,WDIS,Students With Disabilities,,40.0,3075.0,,,
2013,010LEA,Alamance-Burlington Schools,,NOENROLL,WDIS,Students With Disabilities,,84.0,5726.0,,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,ALL,All Students (Total or Subtotal,30.0,,62811.0,81.0810810810811,,65.8858947059255
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,NOENROLL,ALL,All Students (Total or Subtotal,7.0,,32406.0,,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,ECODIS,Economically Disadvantaged,,,20888.0,10.8108108108108,,21.9105661208606
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,NOENROLL,ECODIS,Economically Disadvantaged,,,18251.0,,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,F,Female,20.0,,34692.0,54.0540540540541,,36.3903370291505
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,NOENROLL,F,Female,,,13454.0,,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,M,Male,10.0,,28119.0,27.027027027027,,29.4955576767751
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,NOENROLL,M,Male,,,18952.0,,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,MAN,American Indian,,,725.0,5.40540540540541,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,MB,Black,,,15855.0,10.8108108108108,,16.6311770320875
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,NOENROLL,MB,Black,,,10013.0,,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,MM,Multiracial,,,2003.0,,,
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,ENROLL,MW,White,23.0,,38034.0,62.1621621621622,,39.8959436921108
2013,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,NOENROLL,MW,White,5.0,,15306.0,,,
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,ENROLL,ALL,All Students (Total or Subtotal,17.0,,62811.0,85.0,,65.8858947059255
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,NOENROLL,ALL,All Students (Total or Subtotal,,,32406.0,,,
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,ENROLL,ECODIS,Economically Disadvantaged,,,20888.0,10.0,,21.9105661208606
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,NOENROLL,ECODIS,Economically Disadvantaged,,,18251.0,,,
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,ENROLL,F,Female,8.0,,34692.0,40.0,,36.3903370291505
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,NOENROLL,F,Female,,,13454.0,,,
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,ENROLL,M,Male,9.0,,28119.0,45.0,,29.4955576767751
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,NOENROLL,M,Male,,,18952.0,,,
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,ENROLL,MB,Black,,,15855.0,5.0,,16.6311770320875
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,NOENROLL,MB,Black,,,10013.0,,,
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,ENROLL,MW,White,16.0,,38034.0,80.0,,39.8959436921108
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,NOENROLL,MW,White,,,15306.0,,,
2013,01C000,Charter and Non-District Affiliated Schools,Clover Garden,ENROLL,WDIS,Students With Disabilities,,,3075.0,5.0,,
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,ENROLL,ALL,All Students (Total or Subtotal,9.0,,62811.0,69.2307692307692,,65.8858947059255
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,NOENROLL,ALL,All Students (Total or Subtotal,,,32406.0,,,
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,ENROLL,ECODIS,Economically Disadvantaged,,,20888.0,7.69230769230769,,21.9105661208606
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,ENROLL,F,Female,,,34692.0,23.0769230769231,,36.3903370291505
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,NOENROLL,F,Female,,,13454.0,,,
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,ENROLL,M,Male,6.0,,28119.0,46.1538461538462,,29.4955576767751
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,NOENROLL,M,Male,,,18952.0,,,
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,ENROLL,MB,Black,,,15855.0,7.69230769230769,,16.6311770320875
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,ENROLL,MW,White,8.0,,38034.0,61.5384615384615,,39.8959436921108
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,NOENROLL,MW,White,,,15306.0,,,
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,ENROLL,WDIS,Students With Disabilities,,,3075.0,15.3846153846154,,
2013,01D000,Charter and Non-District Affiliated Schools,The Hawbridge School,NOENROLL,WDIS,Students With Disabilities,,,5726.0,,,
2013,020302,Alexander County Schools,Alexander Central High,ENROLL,ALL,All Students (Total or Subtotal,195.0,195.0,62811.0,53.4246575342466,53.4246575342466,65.8858947059255
2013,020302,Alexander County Schools,Alexander Central High,NOENROLL,ALL,All Students (Total or Subtotal,170.0,170.0,32406.0,,,
2013,020302,Alexander County Schools,Alexander Central High,ENROLL,ECODIS,Economically Disadvantaged,64.0,64.0,20888.0,17.5342465753425,17.5342465753425,21.9105661208606
