year,agency_code,pct_eds,pct_eds_masking
2019,491306,37.1,
2019,491308,36.2,
2019,491312,29.2,
2019,491316,48.5,
2019,491318,18.7,
2019,491320,54.4,
2019,49B000,13.9,
2019,49D000,60.0,
2019,49E000,5.0,2.0
2019,49F000,7.9,
2019,49G000,36.1,
2019,500302,25.8,
2019,500304,59.7,
2019,500314,55.5,
2019,500316,42.0,
2019,500323,21.9,
2019,500324,56.1,
2019,500332,64.1,
2019,500337,36.0,
2019,500340,40.6,
2019,50A000,8.1,
2019,50Z000,45.5,
2019,510308,67.7,
2019,510310,63.2,
2019,510324,26.6,
2019,510325,35.6,
2019,510326,43.2,
2019,510327,24.6,
2019,510328,26.9,
2019,510329,21.8,
2019,510330,59.2,
2019,510332,59.1,
2019,510333,23.0,
2019,510334,37.8,
2019,510336,26.1,
2019,510340,65.1,
2019,510342,60.0,
2019,510343,69.0,
2019,510344,61.1,
2019,510356,63.0,
2019,510358,44.4,
2019,510359,37.3,
2019,510360,60.4,
2019,510364,30.9,
2019,510367,37.3,
2019,510368,49.9,
2019,510372,56.9,
2019,510373,20.5,
2019,510374,51.9,
2019,510376,44.7,
2019,510377,22.2,
2019,510378,20.3,
2019,510379,27.2,
2019,510382,44.9,
2019,510388,67.2,
2019,510390,68.9,
2019,510396,70.7,
2019,510397,81.3,
2019,510399,68.0,
2019,510402,49.3,
2019,510404,66.1,
2019,510406,28.9,
2019,510408,75.6,
2019,510410,35.3,
2019,510411,38.6,
2019,510412,44.8,
2019,510414,26.6,
2019,51A000,19.7,
2019,51B000,23.2,
2019,520304,65.6,
2019,520308,71.2,
2019,520320,64.7,
2019,520324,70.3,
2019,520328,73.0,
2019,520336,79.1,
2019,530302,73.2,
2019,530306,92.0,
2019,530308,72.8,
2019,530312,78.7,
2019,530314,66.6,
2019,530316,43.3,
2019,530320,77.8,
2019,530335,56.2,
2019,530336,56.2,
2019,530340,79.2,
2019,530341,73.5,
2019,530343,64.5,
2019,530346,45.5,
2019,530354,69.7,
2019,530356,68.5,
2019,530358,91.3,
2019,53B000,17.4,
2019,540304,55.3,
2019,540308,72.5,
2019,540312,66.3,
2019,540315,86.0,
2019,540316,76.8,
2019,540317,55.4,
2019,540318,63.3,
2019,540320,72.0,
2019,540324,60.7,
2019,540325,93.7,
2019,540326,82.0,
2019,540328,68.1,
2019,540330,91.6,
2019,540336,51.4,
2019,540338,95.0,1.0
2019,540340,61.2,
2019,540344,61.3,
2019,54A000,91.3,
2019,550308,60.7,
2019,550312,65.6,
2019,550314,27.4,
2019,550316,73.2,
2019,550320,23.7,
2019,550322,30.7,
2019,550328,52.3,
2019,550330,,3.0
2019,550332,60.5,
2019,550334,72.1,
2019,550336,69.5,
2019,550340,59.9,
2019,550342,66.8,
2019,550344,18.6,
2019,550348,40.0,
2019,550349,36.0,
2019,550350,27.1,
2019,550356,16.1,
2019,550360,46.8,
2019,550362,20.3,
2019,550364,53.2,
2019,550368,46.6,
2019,550372,54.5,
2019,55A000,6.9,
2019,560304,55.0,
2019,560316,42.4,
2019,560320,47.3,
2019,560324,41.2,
2019,560328,63.6,
2019,560329,30.1,
2019,560330,58.3,
2019,560331,62.0,
2019,560332,53.9,
2019,560338,68.4,
2019,560350,54.6,
2019,570306,56.6,
2019,570312,48.9,
2019,570317,36.2,
2019,570318,48.0,
2019,570319,53.6,
2019,570320,49.6,
2019,580308,64.5,
2019,580312,58.2,
2019,580316,64.8,
2019,580324,36.8,
2019,580344,52.5,
2019,580356,33.2,
2019,580368,42.8,
2019,580372,54.3,
2019,58B000,14.9,
2019,590306,77.0,
2019,590310,69.7,
2019,590316,52.9,
2019,590320,74.5,
2019,590326,54.5,
2019,590328,36.2,
2019,590330,52.9,
2019,590332,66.7,
2019,590336,59.9,
2019,590340,68.5,
2019,590344,56.0,
2019,590352,64.2,
2019,590356,54.9,
2019,590393,48.4,
2019,600300,57.7,
2019,600301,49.1,
2019,600302,9.6,
2019,600303,57.0,
2019,600305,52.4,
2019,600308,73.4,
2019,600311,74.2,
2019,600312,13.9,
2019,600313,17.8,
2019,600314,18.0,
2019,600316,44.9,
2019,600317,50.3,
2019,600318,49.3,
2019,600319,40.7,
2019,600322,12.9,
2019,600328,21.8,
2019,600329,55.3,
2019,600333,37.9,
2019,600334,30.0,
2019,600335,46.4,
2019,600336,13.4,
2019,600338,53.9,
2019,600341,50.5,
2019,600344,49.4,
2019,600345,12.4,
2019,600346,25.9,
2019,600349,35.3,
2019,600351,44.3,
2019,600352,63.3,
2019,600353,25.8,
2019,600357,13.0,
2019,600361,38.9,
2019,600362,44.0,
2019,600364,35.9,
2019,600365,58.2,
2019,600366,61.7,
2019,600367,24.5,
2019,600368,55.1,
2019,600369,47.3,
2019,600374,79.5,
2019,600377,52.7,
2019,600379,25.8,
2019,600381,52.6,
2019,600382,9.8,
2019,600383,8.5,
2019,600384,52.5,
2019,600385,28.4,
2019,600386,31.0,
2019,600392,6.2,
2019,600394,36.7,
2019,600397,48.5,
2019,600398,52.8,
2019,600399,27.1,
2019,600404,19.0,
2019,600405,51.7,
2019,600406,8.6,
2019,600408,53.9,
2019,600409,52.4,
2019,600410,53.1,
2019,600411,30.9,
2019,600412,65.6,
2019,600413,25.4,
2019,600414,63.5,
2019,600415,42.1,
2019,600416,49.9,
2019,600418,47.7,
2019,600420,26.4,
2019,600422,39.2,
2019,600424,48.6,
2019,600426,51.1,
2019,600428,42.5,
2019,600429,34.0,
2019,600431,8.9,
2019,600432,44.9,
2019,600433,19.9,
2019,600434,51.4,
2019,600435,25.7,
2019,600436,60.7,
2019,600437,12.7,
2019,600438,42.3,
2019,600439,67.2,
2019,600440,42.4,
2019,600442,49.9,
2019,600443,9.3,
2019,600444,51.6,
2019,600445,40.9,
2019,600446,54.8,
2019,600447,28.5,
2019,600448,56.2,
2019,600449,28.4,
2019,600450,42.0,
2019,600451,14.0,
2019,600453,60.1,
2019,600454,37.0,
2019,600455,37.9,
2019,600457,60.9,
2019,600459,43.5,
2019,600461,57.0,
2019,600462,37.4,
2019,600463,39.0,
2019,600464,43.9,
2019,600466,23.6,
2019,600468,41.7,
2019,600471,46.2,
2019,600474,53.5,
2019,600475,58.7,
2019,600478,48.5,
2019,600479,38.9,
2019,600480,51.3,
2019,600481,37.7,
2019,600482,35.0,
2019,600484,48.1,
2019,600485,56.9,
2019,600488,63.7,
2019,600489,75.3,
2019,600490,44.9,
2019,600491,12.5,
2019,600492,9.7,
2019,600493,34.0,
2019,600494,50.5,
2019,600496,56.3,
2019,600497,40.8,
2019,600498,39.7,
2019,600499,24.0,
2019,600500,58.6,
2019,600501,48.9,
2019,600503,48.5,
2019,600507,5.0,2.0
2019,600508,8.5,
2019,600509,36.1,
2019,600512,50.7,
2019,600513,42.5,
2019,600514,55.7,
2019,600515,76.1,
2019,600516,63.4,
2019,600517,78.1,
2019,600518,53.8,
2019,600519,25.9,
2019,600520,57.3,
2019,600521,42.2,
2019,600522,15.0,
2019,600527,42.1,
2019,600530,11.0,
2019,600532,26.9,
2019,600534,42.6,
2019,600535,40.3,
2019,600537,19.9,
2019,600538,56.7,
2019,600545,40.6,
2019,600546,60.0,
2019,600549,68.6,
2019,600550,49.7,
2019,600553,67.7,
2019,600557,28.8,
2019,600558,16.6,
2019,600562,50.1,
2019,600565,63.0,
2019,600566,46.8,
2019,600567,28.9,
2019,600569,36.0,
2019,600571,22.1,
2019,600574,80.1,
2019,600576,56.0,
2019,600577,72.9,
2019,600579,40.5,
2019,600582,17.1,
2019,600583,64.7,
2019,600586,48.6,
2019,600587,47.2,
2019,600588,35.2,
2019,600589,63.1,
2019,600590,42.9,
2019,600592,40.7,
2019,600593,64.7,
2019,600594,14.1,
2019,60B000,79.2,
2019,60D000,5.0,2.0
2019,60F000,5.0,2.0
2019,60G000,15.9,
2019,60I000,5.0,2.0
2019,60J000,5.9,
2019,60K000,28.0,
2019,60L000,55.8,
2019,60M000,5.0,2.0
2019,60N000,73.5,
2019,60P000,79.1,
2019,60Q000,49.6,
2019,60S000,5.3,
2019,60U000,50.2,
2019,60V000,52.5,
2019,60Y000,5.1,
2019,610302,51.7,
2019,610310,59.2,
2019,610320,59.0,
2019,610322,65.1,
2019,610326,59.6,
2019,610332,38.5,
2019,610334,41.6,
2019,61J000,14.3,
2019,61K000,17.3,
2019,61L000,41.1,
2019,61M000,9.0,
2019,61N000,9.1,
2019,61P000,21.6,
2019,61Q000,15.4,
2019,61R000,33.7,
2019,61S000,18.8,
2019,61T000,76.8,
2019,61U000,28.6,
2019,61W000,17.5,
2019,61X000,9.2,
2019,620310,70.5,
2019,620312,90.1,
2019,620314,83.9,
2019,620316,76.8,
2019,620318,84.5,
2019,620324,84.6,
2019,620330,65.9,
2019,620334,73.7,
2019,620336,67.2,
2019,620339,59.0,
2019,620340,53.6,
2019,620350,48.9,
2019,630304,74.9,
2019,630308,81.6,
2019,630312,61.2,
2019,630316,57.3,
2019,630317,50.9,
2019,630320,81.0,
2019,630324,16.1,
2019,630328,38.2,
2019,630330,70.0,
2019,630331,32.6,
2019,630332,56.7,
2019,630336,30.4,
2019,630342,13.1,
2019,630348,83.6,
2019,630350,64.8,
2019,630352,59.1,
2019,630356,57.7,
2019,630360,31.6,
2019,630364,47.8,
2019,630368,32.9,
2019,630373,33.4,
2019,630374,25.6,
2019,630376,55.7,
2019,63A000,16.3,
2019,63B000,24.7,
2019,63C000,13.6,
2019,640302,83.8,
2019,640304,40.5,
2019,640306,85.9,
2019,640308,51.4,
2019,640316,52.4,
2019,640320,55.9,
2019,640324,54.3,
2019,640326,84.8,
2019,640328,53.4,
2019,640329,50.3,
2019,640332,49.3,
2019,640334,77.4,
2019,640335,63.9,
2019,640336,39.7,
2019,640340,69.9,
2019,640342,83.3,
2019,640346,55.7,
2019,640347,38.1,
2019,640348,57.0,
2019,640350,48.5,
2019,640358,55.4,
2019,640360,49.8,
2019,640361,46.2,
2019,640362,64.6,
2019,640364,58.5,
2019,640376,47.4,
2019,640384,49.8,
2019,640396,77.0,
2019,640400,54.7,
2019,64A000,76.9,
2019,650304,52.4,
2019,650308,38.0,
2019,650309,62.2,
2019,650310,37.6,
2019,650312,95.0,1.0
2019,650316,73.3,
2019,650323,44.2,
2019,650324,67.8,
2019,650325,55.7,
2019,650326,48.0,
2019,650327,42.5,
2019,650328,81.9,
2019,650332,56.9,
2019,650338,43.1,
2019,650339,31.5,
2019,650340,35.4,
2019,650341,49.8,
2019,650342,28.7,
2019,650343,65.4,
2019,650345,90.0,
2019,650346,71.1,
2019,650348,61.9,
2019,650350,35.7,
2019,650351,49.8,
2019,650352,54.6,
2019,650353,25.4,
2019,650354,88.3,
2019,650355,70.3,
2019,650356,18.3,
2019,650362,55.0,
2019,650364,37.0,
2019,650366,28.1,
2019,650368,90.4,
2019,650380,19.1,
2019,650384,91.5,
2019,650392,80.0,
2019,650394,48.6,
2019,650395,63.0,
2019,650400,68.6,
2019,650404,79.9,
2019,650408,13.4,
2019,650420,42.7,
2019,65A000,21.4,
2019,65B000,79.3,
2019,65C000,85.5,
2019,65D000,17.5,
2019,65F000,16.4,
2019,65G000,76.5,
2019,65Z000,74.9,
2019,660306,75.8,
2019,660308,64.5,
2019,660320,74.1,
2019,660325,69.3,
2019,660336,63.8,
2019,660360,68.3,
2019,660400,33.1,
2019,66A000,43.0,
2019,670300,31.7,
2019,670304,69.8,
2019,670308,62.1,
2019,670310,39.7,
2019,670312,73.3,
2019,670314,33.8,
2019,670318,40.6,
2019,670320,36.7,
2019,670321,66.1,
2019,670322,56.3,
2019,670323,68.2,
2019,670324,47.0,
2019,670325,63.5,
2019,670329,56.0,
2019,670330,58.9,
2019,670331,43.8,
2019,670332,72.2,
2019,670333,51.0,
2019,670335,53.1,
2019,670336,55.4,
2019,670337,50.5,
2019,670338,48.1,
2019,670339,53.0,
2019,670340,42.9,
2019,670341,56.2,
2019,670342,53.5,
2019,670343,53.9,
2019,670344,54.1,
2019,670345,61.4,
2019,670346,63.6,
2019,670347,42.9,
2019,670350,36.2,
2019,670351,45.9,
2019,670352,39.5,
2019,670356,51.4,
2019,670364,47.3,
2019,67B000,77.0,
2019,680304,52.3,
2019,680308,40.3,
2019,680310,33.3,
2019,680312,70.1,
2019,680316,30.7,
2019,680324,65.9,
2019,680327,46.6,
2019,680328,52.1,
2019,680329,12.7,
2019,680330,61.5,
2019,680332,30.5,
2019,680335,69.6,
2019,680336,41.5,
2019,681300,46.3,
2019,681304,31.9,
2019,681305,24.3,
2019,681308,20.3,
2019,681309,26.0,
2019,681310,24.5,
2019,681311,31.8,
2019,681312,26.2,
2019,681314,17.1,
2019,681316,41.3,
2019,681320,23.6,
2019,681322,24.9,
2019,681324,25.3,
2019,681326,31.9,
2019,681328,,3.0
2019,681330,26.4,
2019,681332,17.9,
2019,681334,29.6,
2019,681336,22.5,
2019,681338,73.8,
2019,68A000,5.0,2.0
2019,68C000,5.0,2.0
2019,690312,58.6,
2019,690316,48.8,
2019,690320,54.7,
2019,690324,59.6,
2019,69A000,60.4,
2019,700306,56.2,
2019,700308,67.0,
2019,700310,59.0,
2019,700314,53.9,
2019,700316,54.1,
2019,700317,53.9,
2019,700318,53.0,
2019,700319,57.1,
2019,700320,66.3,
2019,700322,67.2,
2019,700324,52.3,
2019,700325,52.5,
2019,700328,56.9,
2019,70A000,13.7,
2019,710312,90.6,
2019,710316,88.3,
2019,710318,80.9,
2019,710320,78.3,
2019,710321,78.0,
2019,710323,34.9,
2019,710324,90.7,
2019,710326,81.5,
2019,710327,49.3,
2019,710328,75.5,
2019,710332,89.8,
2019,710342,29.0,
2019,710344,22.8,
2019,710346,28.4,
2019,710347,42.9,
2019,710348,92.2,
2019,710350,39.3,
2019,710352,32.4,
2019,720304,62.4,
2019,720312,55.6,
2019,720316,52.4,
2019,720320,59.7,
2019,730332,32.4,
2019,730334,83.0,
2019,730340,57.6,
2019,730344,71.4,
2019,730348,22.8,
2019,730350,37.8,
2019,730352,50.3,
2019,730354,48.2,
2019,730356,62.9,
2019,730360,54.4,
2019,730368,32.8,
2019,73A000,44.0,
2019,73B000,7.4,
2019,740302,48.9,
2019,740304,65.6,
2019,740308,56.5,
2019,740309,62.0,
2019,740310,75.2,
2019,740320,71.9,
2019,740324,76.6,
2019,740330,59.8,
2019,740332,33.0,
2019,740333,28.9,
2019,740334,78.7,
2019,740336,59.8,
2019,740337,70.8,
2019,740338,59.2,
2019,740340,57.9,
2019,740344,49.9,
2019,740352,70.6,
2019,740358,64.8,
2019,740360,59.0,
2019,740362,25.9,
2019,740366,47.9,
2019,740368,74.4,
2019,740374,61.3,
2019,740375,77.8,
2019,740376,68.8,
2019,740378,65.4,
2019,740379,44.7,
2019,740380,54.1,
2019,740386,56.2,
2019,740388,53.4,
2019,740390,90.8,
2019,740396,55.6,
2019,740400,78.6,
2019,740402,73.4,
2019,740404,36.2,
2019,740406,35.0,
2019,740500,44.2,
2019,740501,56.6,
2019,74B000,47.8,
2019,74C000,53.7,
2019,74Z000,52.6,
2019,750304,36.4,
2019,750314,41.5,
2019,750317,27.6,
2019,750318,40.9,
2019,750319,51.8,
2019,750320,30.5,
2019,750328,46.9,
2019,760304,62.0,
2019,760308,46.2,
2019,760316,64.6,
2019,760318,62.6,
2019,760320,56.5,
2019,760324,62.9,
2019,760328,52.5,
2019,760329,45.3,
2019,760330,42.1,
2019,760331,57.3,
2019,760332,66.1,
2019,760336,55.7,
2019,760338,50.3,
2019,760339,41.6,
2019,760340,55.9,
2019,760344,70.7,
2019,760348,54.4,
2019,760352,65.0,
2019,760354,37.2,
2019,760356,61.6,
2019,760357,69.4,
2019,760358,47.7,
2019,760359,62.8,
2019,760360,60.1,
2019,760364,67.1,
2019,760368,56.1,
2019,760376,60.0,
2019,760378,46.0,
2019,760380,43.2,
2019,760382,50.0,
2019,760388,31.4,
2019,761304,66.1,
2019,761308,67.2,
2019,761312,86.2,
2019,761320,88.4,
2019,761321,84.1,
2019,761328,66.7,
2019,761332,72.5,
2019,761336,88.5,
2019,76A000,13.9,
2019,770310,84.0,
2019,770316,77.9,
2019,770318,85.0,
2019,770328,82.6,
2019,770340,74.6,
2019,770342,84.1,
2019,770344,76.1,
2019,770346,92.1,
2019,770348,68.7,
2019,770349,66.2,
2019,770351,72.5,
2019,770360,70.2,
2019,770364,89.1,
2019,770368,85.0,
2019,770370,79.3,
2019,780320,90.4,
2019,780322,83.0,
2019,780324,83.5,
2019,780325,80.4,
2019,780326,89.3,
2019,780328,84.5,
2019,780329,88.5,
2019,780330,81.6,
2019,780331,,3.0
2019,780336,74.5,
2019,780340,87.0,
2019,780341,83.4,
2019,780342,70.4,
2019,780344,82.3,
2019,780352,83.3,
2019,780356,85.9,
2019,780360,80.8,
2019,780364,83.4,
2019,780368,85.2,
2019,780374,81.0,
2019,780376,87.9,
2019,780384,74.4,
2019,780385,62.0,
2019,780390,85.0,
2019,780391,77.3,
2019,780392,81.3,
2019,780393,77.8,
2019,780394,91.9,
2019,780396,88.7,
2019,780398,87.5,
2019,780400,78.4,
2019,780401,74.3,
2019,780402,83.2,
2019,780403,78.8,
2019,780407,61.3,
2019,780410,82.9,
2019,780412,81.5,
2019,780416,84.6,
2019,780417,95.0,1.0
2019,780420,74.8,
2019,78A000,76.7,
2019,78B000,39.3,
2019,790302,36.0,
2019,790310,53.8,
2019,790314,42.8,
2019,790318,63.9,
2019,790327,65.3,
2019,790330,66.3,
2019,790344,62.8,
2019,790347,57.1,
2019,790350,60.2,
2019,790354,52.1,
2019,790362,55.2,
2019,790366,58.7,
2019,790374,54.6,
2019,790378,32.1,
2019,790379,36.9,
2019,790380,43.2,
2019,790386,55.1,
2019,790390,71.6,
2019,790392,80.0,
2019,790394,59.5,
2019,790398,47.5,
2019,790402,54.6,
2019,79A000,16.6,
2019,79Z000,63.4,
2019,800308,62.8,
2019,800312,32.4,
2019,800314,51.6,
2019,800315,56.9,
2019,800316,35.7,
2019,800320,47.5,
2019,800328,60.6,
2019,800340,44.4,
2019,800346,71.2,
2019,800347,51.1,
2019,800348,58.7,
2019,800352,44.4,
2019,800356,57.2,
2019,800358,56.6,
2019,800359,61.6,
2019,800360,53.5,
2019,800361,40.5,
2019,800362,37.0,
2019,800363,53.6,
2019,800364,47.1,
2019,800366,44.8,
2019,800368,57.8,
2019,800372,51.6,
2019,800373,46.1,
2019,800376,69.8,
2019,800377,53.2,
2019,800392,45.7,
2019,800394,54.1,
2019,800396,63.8,
2019,800398,62.4,
2019,800400,50.9,
2019,800406,55.4,
2019,800408,49.8,
2019,800410,58.7,
2019,80B000,60.0,
2019,810324,30.4,
2019,810326,39.0,
2019,810328,47.9,
2019,810336,67.9,
2019,810340,31.6,
2019,810342,47.1,
2019,810344,47.9,
2019,810350,48.5,
2019,810360,40.8,
2019,810364,40.9,
2019,810370,39.1,
2019,810378,38.0,
2019,810384,33.5,
2019,810385,17.5,
2019,810386,61.3,
2019,810388,41.9,
2019,810396,64.0,
2019,810400,46.0,
2019,81A000,13.3,
2019,81B000,20.8,
2019,820312,77.0,
2019,820320,61.2,
2019,820324,54.4,
2019,820340,74.1,
2019,820346,63.2,
2019,820347,61.8,
2019,820348,58.7,
2019,820349,61.9,
2019,820350,58.3,
2019,820352,41.5,
2019,820354,45.9,
2019,820364,40.5,
2019,820370,73.8,
2019,820372,72.7,
2019,820376,72.3,
2019,820384,77.9,
2019,820385,80.4,
2019,820388,70.1,
2019,821304,73.7,
2019,821308,54.2,
2019,821316,72.5,
2019,821320,65.6,
2019,821330,70.0,
2019,830304,75.2,
2019,830312,82.6,
2019,830316,91.0,
2019,830320,93.2,
2019,830328,77.9,
2019,830343,72.8,
2019,830348,46.6,
2019,830349,76.5,
2019,830356,64.2,
2019,830360,81.0,
2019,830364,79.7,
2019,840302,66.0,
2019,840303,56.6,
2019,840304,49.5,
2019,840308,56.1,
2019,840310,56.8,
2019,840312,45.7,
2019,840316,62.4,
2019,840320,38.1,
2019,840324,48.0,
2019,840328,51.4,
2019,840332,38.2,
2019,840336,61.8,
2019,840342,41.0,
2019,840344,44.6,
2019,840350,39.1,
2019,840356,43.8,
2019,840358,52.4,
2019,840360,50.5,
2019,840361,40.4,
2019,840366,5.0,2.0
2019,840368,28.4,
2019,840370,50.0,
2019,84B000,5.0,2.0
2019,850304,44.9,
2019,850312,53.2,
2019,850314,41.6,
2019,850316,60.7,
2019,850320,48.9,
2019,850324,76.4,
2019,850328,61.4,
2019,850332,45.2,
2019,850336,55.6,
2019,850338,50.9,
2019,850340,61.3,
2019,850342,51.1,
2019,850348,61.0,
2019,850350,55.4,
2019,850352,44.1,
2019,850354,65.4,
2019,850356,67.0,
2019,850358,38.0,
2019,850360,34.1,
2019,860302,70.0,
2019,860306,68.9,
2019,860308,73.5,
2019,860312,64.6,
2019,860316,42.6,
2019,860320,59.1,
2019,860324,73.8,
2019,860326,60.8,
2019,860330,66.0,
2019,860332,74.7,
2019,860336,51.8,
2019,860339,52.5,
2019,860340,48.2,
2019,860344,72.2,
2019,860348,45.1,
2019,860352,60.0,
2019,860354,60.7,
2019,860356,70.2,
2019,860360,58.2,
2019,861304,45.3,
2019,861308,37.1,
2019,861312,37.0,
2019,862308,62.1,
2019,862310,64.1,
2019,862312,44.2,
2019,862316,58.9,
2019,86T000,18.7,
2019,870314,48.5,
2019,870318,58.1,
2019,870320,64.0,
2019,870324,33.8,
2019,87A000,18.4,
2019,880304,53.5,
2019,880308,35.2,
2019,880312,48.8,
2019,880318,53.3,
2019,880320,87.5,
2019,880324,63.0,
2019,880328,44.6,
2019,880330,62.2,
2019,880336,76.9,
2019,88A000,20.9,
2019,890304,43.3,
2019,890306,43.5,
2019,890308,44.6,
2019,900302,7.2,
2019,900303,5.0,2.0
2019,900304,47.4,
2019,900305,5.0,2.0
2019,900306,62.8,
2019,900307,63.4,
2019,900308,70.5,
2019,900310,5.9,
2019,900311,5.0,2.0
2019,900312,25.5,
2019,900314,51.1,
2019,900316,60.0,
2019,900318,24.8,
2019,900320,35.7,
2019,900328,5.4,
2019,900332,53.5,
2019,900334,5.0,2.0
2019,900336,70.4,
2019,900340,31.5,
2019,900341,45.6,
2019,900342,25.5,
2019,900343,28.4,
2019,900344,29.1,
2019,900346,39.9,
2019,900347,19.6,
2019,900348,19.5,
2019,900350,27.0,
2019,900351,54.7,
2019,900352,41.0,
2019,900353,5.8,
2019,900354,62.4,
2019,900356,46.5,
2019,900358,20.4,
2019,900360,25.1,
2019,900362,33.0,
2019,900363,26.3,
2019,900364,66.9,
2019,900365,71.9,
2019,900366,15.0,
2019,900367,28.2,
2019,900368,27.0,
2019,900370,56.0,
2019,900372,41.7,
2019,900376,5.0,2.0
2019,900377,5.1,
2019,900378,6.0,
2019,900380,12.2,
2019,900384,35.0,
2019,900388,53.2,
2019,900391,5.0,2.0
2019,900392,39.4,
2019,900393,5.0,2.0
2019,90A000,9.8,
2019,90B000,5.0,2.0
2019,90C000,28.1,
2019,910304,58.4,
2019,910308,67.6,
2019,910311,72.7,
2019,910314,65.9,
2019,910316,71.7,
2019,910340,75.1,
2019,910346,65.3,
2019,910356,82.5,
2019,910360,76.5,
2019,910368,67.0,
2019,910370,57.7,
2019,910376,73.1,
2019,910380,57.4,
2019,910382,27.8,
2019,910384,45.5,
2019,91A000,13.6,
2019,91B000,37.0,
2019,920302,60.4,
2019,920303,24.1,
2019,920304,45.8,
2019,920306,19.5,
2019,920307,10.4,
2019,920308,26.2,
2019,920312,18.3,
2019,920315,13.1,
2019,920316,13.9,
2019,920317,7.7,
2019,920318,37.6,
2019,920320,60.8,
2019,920324,77.6,
2019,920325,32.1,
2019,920326,55.7,
2019,920327,27.0,
2019,920328,20.6,
2019,920329,76.3,
2019,920332,64.1,
2019,920334,29.4,
2019,920336,74.8,
2019,920340,41.0,
2019,920342,32.3,
2019,920344,38.0,
2019,920348,26.8,
2019,920349,48.8,
2019,920351,32.5,
2019,920352,81.2,
2019,920356,37.8,
2019,920358,20.8,
2019,920360,46.9,
2019,920362,63.8,
2019,920364,36.9,
2019,920368,28.6,
2019,920369,10.1,
2019,920370,53.5,
2019,920376,36.8,
2019,920380,40.0,
2019,920381,78.6,
2019,920384,73.3,
2019,920386,5.0,2.0
2019,920388,31.3,
2019,920390,5.0,2.0
2019,920391,8.3,
2019,920393,61.4,
2019,920394,48.4,
2019,920396,32.9,
2019,920398,45.2,
2019,920399,45.3,
2019,920400,39.9,
2019,920402,33.3,
2019,920403,76.5,
2019,920404,60.3,
2019,920408,68.9,
2019,920410,71.4,
2019,920411,54.8,
2019,920412,26.1,
2019,920413,60.9,
2019,920414,31.6,
2019,920415,75.6,
2019,920416,40.2,
2019,920417,44.2,
2019,920420,35.7,
2019,920424,39.7,
2019,920428,24.4,
2019,920436,40.5,
2019,920438,84.0,
2019,920439,7.0,
2019,920440,60.2,
2019,920441,7.5,
2019,920442,28.3,
2019,920443,5.0,2.0
2019,920444,11.4,
2019,920445,18.8,
2019,920446,71.9,
2019,920447,14.7,
2019,920448,30.9,
2019,920449,17.5,
2019,920450,24.3,
2019,920451,35.3,
2019,920452,21.5,
2019,920453,9.9,
2019,920454,17.2,
2019,920455,11.7,
2019,920456,24.5,
2019,920457,8.3,
2019,920458,20.4,
2019,920459,13.6,
2019,920460,42.0,
2019,920464,70.5,
2019,920466,51.3,
2019,920467,13.3,
2019,920468,22.6,
2019,920469,26.5,
2019,920470,35.8,
2019,920471,29.2,
2019,920472,28.9,
2019,920473,15.9,
2019,920474,50.2,
2019,920476,52.2,
2019,920480,63.4,
2019,920484,19.6,
2019,920488,54.5,
2019,920492,27.9,
2019,920494,24.2,
2019,920495,22.9,
2019,920496,75.5,
2019,920500,30.6,
2019,920501,6.1,
2019,920502,6.8,
2019,920504,6.8,
2019,920506,29.7,
2019,920508,77.0,
2019,920512,50.8,
2019,920514,26.7,
2019,920516,41.7,
2019,920518,35.3,
2019,920520,32.8,
2019,920521,15.8,
2019,920522,19.9,
2019,920523,8.3,
2019,920524,21.8,
2019,920525,35.2,
2019,920526,7.2,
2019,920528,69.4,
2019,920529,14.5,
2019,920530,26.7,
2019,920531,11.6,
2019,920532,65.0,
2019,920533,40.4,
2019,920536,49.7,
2019,920540,36.0,
2019,920542,56.0,
2019,920543,47.8,
2019,920544,32.0,
2019,920545,27.5,
2019,920546,39.6,
2019,920547,82.1,
2019,920548,20.4,
2019,920549,66.3,
2019,920550,28.1,
2019,920551,21.3,
2019,920552,30.7,
2019,920554,31.0,
2019,920556,33.3,
2019,920557,5.0,
2019,920560,77.1,
2019,920561,58.2,
2019,920562,58.9,
2019,920564,30.5,
2019,920568,39.9,
2019,920569,11.1,
2019,920570,39.3,
2019,920571,20.2,
2019,920572,22.9,
2019,920576,34.1,
2019,920580,60.3,
2019,920581,37.5,
2019,920582,15.8,
2019,920583,28.3,
2019,920584,48.4,
2019,920585,39.8,
2019,920586,35.6,
2019,920588,23.5,
2019,920592,39.7,
2019,920593,42.8,
2019,920594,18.5,
2019,920595,26.3,
2019,920596,32.5,
2019,920597,72.3,
2019,920598,25.1,
2019,920599,70.5,
2019,920600,47.2,
2019,920601,60.2,
2019,920604,22.1,
2019,920606,21.4,
2019,920607,24.0,
2019,920608,46.9,
2019,920614,5.8,
2019,920616,74.9,
2019,920618,63.5,
2019,920620,36.0,
2019,920624,21.5,
2019,920626,50.2,
2019,920628,43.2,
2019,920632,65.4,
2019,920636,59.8,
2019,92B000,5.0,2.0
2019,92D000,5.0,2.0
2019,92E000,5.0,2.0
2019,92F000,5.0,2.0
2019,92G000,7.4,
2019,92K000,5.0,2.0
2019,92L000,50.3,
2019,92M000,74.7,
2019,92N000,5.0,2.0
2019,92P000,5.0,2.0
2019,92Q000,48.5,
2019,92R000,7.4,
